snapshot_id,coingecko_id,token_symbol,decision_ts,price_usd_t,volume_24h_usd,market_cap_usd,market_cap_rank,ath_change_percentage,price_change_percentage_30d,positive_90d_return,invest_score,decision
polkadot_2026-06-08,polkadot,DOT,2026-06-08T00:00:00Z,0.9722849631078336,111393896.97076644,1640692238.1203973,11,-29.599930372702723,-29.284953250374635,0,60.66,Invest
litecoin_2025-10-20,litecoin,LTC,2025-10-20T00:00:00Z,93.31294753951138,482610667.4319106,7129074509.524337,9,-25.9164177195466,-18.200348237425914,0,64.82,Invest
litecoin_2025-10-27,litecoin,LTC,2025-10-27T00:00:00Z,99.95991654370964,443546996.7842638,7642702477.190104,9,-20.63921570072027,-4.3616335403250055,0,57.08,Invest
litecoin_2025-11-03,litecoin,LTC,2025-11-03T00:00:00Z,99.51562457172118,617805718.2046096,7596555919.685817,9,-20.991950682641345,-17.54413445620773,0,57.31,Invest
litecoin_2025-11-10,litecoin,LTC,2025-11-10T00:00:00Z,110.17603239207948,1951187598.4613757,8407955307.537551,8,2.464395704512734,13.719805085688908,0,28.67,Skip
litecoin_2025-11-17,litecoin,LTC,2025-11-17T00:00:00Z,95.78377335653327,779166431.4386748,7347188161.447498,8,-13.062967256189618,6.286766028745672,0,50.79,Invest
litecoin_2025-11-24,litecoin,LTC,2025-11-24T00:00:00Z,83.02076217992585,480784268.20642114,6354682243.274498,8,-24.647166559344903,-13.90911383106178,0,67.13,Invest
litecoin_2025-12-01,litecoin,LTC,2025-12-01T00:00:00Z,82.67581141972005,369278963.3139119,6332399026.476464,8,-24.960257122434204,-13.311574814995787,0,67.05,Invest
litecoin_2025-12-08,litecoin,LTC,2025-12-08T00:00:00Z,81.37882121105343,438076616.87709427,6232897083.826607,8,-26.137455266628628,-20.529618924016003,0,68.64,Invest
litecoin_2025-12-15,litecoin,LTC,2025-12-15T00:00:00Z,78.99616149571537,365507864.9072592,6052474528.196754,8,-22.20583173063504,-19.082975478178888,0,62.67,Invest
litecoin_2025-12-22,litecoin,LTC,2025-12-22T00:00:00Z,76.82387195498504,329452424.04022795,5880235413.7196,8,-11.554813810134224,-6.982504710921855,0,46.43,Skip
litecoin_2025-12-29,litecoin,LTC,2025-12-29T00:00:00Z,78.61549970104214,306245371.5864814,6027651660.525075,8,-8.612685265457554,-6.745932968763535,0,41.28,Skip
litecoin_2026-01-05,litecoin,LTC,2026-01-05T00:00:00Z,82.43810151405931,328638789.21865076,6323158666.796704,8,-4.169066433045532,2.5742302805949135,0,35.02,Skip
litecoin_2026-01-12,litecoin,LTC,2026-01-12T00:00:00Z,78.59700971059593,317420449.1462446,6030559586.934326,8,-6.280286625327925,-4.061325575812735,0,37.91,Skip
litecoin_2026-01-19,litecoin,LTC,2026-01-19T00:00:00Z,70.68359919308803,350123729.70111763,5425109070.784271,9,-15.71630166264012,-8.774973506047367,0,50.51,Invest
litecoin_2026-01-26,litecoin,LTC,2026-01-26T00:00:00Z,67.19728224601786,441961066.8444525,5159190752.897892,8,-19.87341433417512,-12.534536282686236,0,61.24,Invest
litecoin_2026-02-02,litecoin,LTC,2026-02-02T00:00:00Z,58.527858794776165,463659027.4246709,4495080138.388248,8,-30.210905340076543,-28.51904482406201,0,75.53,Invest
litecoin_2026-02-09,litecoin,LTC,2026-02-09T00:00:00Z,54.52008439950884,294855376.9373836,4188671196.8876553,8,-33.009123740454584,-33.009123740454584,1,78.05,Invest
litecoin_2026-02-16,litecoin,LTC,2026-02-16T00:00:00Z,55.1198213451663,310056823.75829196,4236152677.074858,8,-26.68099808434835,-26.68099808434835,1,70.59,Invest
litecoin_2026-02-23,litecoin,LTC,2026-02-23T00:00:00Z,51.63211204614256,223830015.60366547,3969428148.7125115,8,-26.19984395376227,-24.109711046521433,1,69.83,Invest
litecoin_2026-03-02,litecoin,LTC,2026-03-02T00:00:00Z,53.25773270021731,272751569.8303361,4095742434.1767507,8,-18.53783995107745,-18.53783995107745,0,59.01,Invest
litecoin_2026-03-09,litecoin,LTC,2026-03-09T00:00:00Z,52.659384398340954,263392551.35952488,4051053304.9763484,8,-7.261958338348307,-3.929920675244103,0,41.91,Skip
litecoin_2026-03-16,litecoin,LTC,2026-03-16T00:00:00Z,56.43525475067488,214389568.00762704,4342877790.461452,8,-0.6123017568184452,2.529212158313743,0,31.32,Skip
litecoin_2026-03-23,litecoin,LTC,2026-03-23T00:00:00Z,53.62491794476927,225077348.19106996,4127856256.44886,8,-8.406099030773351,-2.9009350692224545,0,43.31,Skip
litecoin_2026-03-30,litecoin,LTC,2026-03-30T00:00:00Z,53.304504601560346,259079488.24951908,4104653515.003435,8,-8.95338020437485,-2.337685132255951,0,44.67,Skip
litecoin_2026-04-06,litecoin,LTC,2026-04-06T00:00:00Z,54.3534397954827,170540482.5501331,4213065113.4162498,8,-7.161749187350008,0.9810557677122578,0,40.78,Skip
litecoin_2026-04-13,litecoin,LTC,2026-04-13T00:00:00Z,53.46606169747208,163166221.17385226,4117468300.1747117,8,-8.677433028864845,-3.2556253391944456,0,42.9,Skip
litecoin_2026-04-20,litecoin,LTC,2026-04-20T00:00:00Z,54.0640269526691,199439366.90322757,4166718719.2786775,8,-4.511228930779765,-3.7707734561125528,0,36.67,Skip
litecoin_2026-04-27,litecoin,LTC,2026-04-27T00:00:00Z,56.28142997484065,161260451.79072377,4337614140.900821,8,-0.4375998609762122,4.888670702472786,0,30.63,Skip
litecoin_2026-05-04,litecoin,LTC,2026-05-04T00:00:00Z,55.234776229343844,165430589.31584206,4256948456.160343,8,-2.2891405745427362,3.793313336456916,0,33.39,Skip
litecoin_2026-05-11,litecoin,LTC,2026-05-11T00:00:00Z,60.37641717667138,301766092.3656431,4653215119.792245,8,3.5283131353335273,9.848366516234952,0,26.58,Skip
litecoin_2026-05-18,litecoin,LTC,2026-05-18T00:00:00Z,54.58666899292204,209635414.75966382,4212441072.454365,8,-9.58941993329544,-3.3025683320740185,0,44.86,Skip
litecoin_2026-05-25,litecoin,LTC,2026-05-25T00:00:00Z,52.738373418841206,194979752.7137099,4071529104.635799,8,-12.650707204900868,-6.705301564740651,0,49.65,Skip
litecoin_2026-06-01,litecoin,LTC,2026-06-01T00:00:00Z,52.01915632772571,246543148.4568065,4016003817.6541176,8,-13.84192908381917,-6.078140450940306,0,52.41,Invest
litecoin_2026-06-08,litecoin,LTC,2026-06-08T00:00:00Z,42.81144390742129,363743933.6110387,3305146302.033574,8,-29.09244054322083,-26.590599808962867,1,75.55,Invest
near_2025-10-20,near,NEAR,2025-10-20T00:00:00Z,2.258222882403365,177656155.55197042,2822636896.2276006,14,-28.46775314530168,-27.73065302660148,0,45.87,Skip
near_2025-10-27,near,NEAR,2025-10-27T00:00:00Z,2.368170975401614,154231018.65275383,3027728235.8626256,14,-22.71439293146451,-14.582377701690486,0,36.87,Skip
near_2025-11-03,near,NEAR,2025-11-03T00:00:00Z,2.1923867200317235,107416918.96096696,2805563706.14107,14,-28.45113788377881,-27.783566118918667,0,44.51,Skip
near_2025-11-10,near,NEAR,2025-11-10T00:00:00Z,3.0519107318170433,1147779593.764158,3904352206.8788342,12,2.910703166104489,27.993427449201924,0,15.79,Skip
near_2025-11-17,near,NEAR,2025-11-17T00:00:00Z,2.2893776345388055,512338119.3348208,2932592217.6426363,12,-24.9854325465228,6.3959595229097665,0,52.62,Invest
near_2025-11-24,near,NEAR,2025-11-24T00:00:00Z,1.821509561391569,230146133.65063852,2333404593.256569,13,-40.31576538586761,-19.842322973257964,0,70.67,Invest
near_2025-12-01,near,NEAR,2025-12-01T00:00:00Z,1.807968774946323,108395980.77947016,2322974840.433194,13,-40.75944764380783,-13.849293247854478,0,70.14,Invest
near_2025-12-08,near,NEAR,2025-12-08T00:00:00Z,1.7008932855968637,182922933.3939436,2179800497.2929444,13,-44.267921474092795,-38.81092354476162,0,74.41,Invest
near_2025-12-15,near,NEAR,2025-12-15T00:00:00Z,1.5933748727844756,145913313.56720766,2042182302.327699,13,-33.810237766667115,-32.413496867801136,0,59.85,Invest
near_2025-12-22,near,NEAR,2025-12-22T00:00:00Z,1.5102367673849073,126707070.77061623,1935902580.0462685,13,-22.03806746161481,-18.93323547421272,0,41.97,Skip
near_2025-12-29,near,NEAR,2025-12-29T00:00:00Z,1.580614945843289,102377947.83413544,2028854487.837616,13,-15.885138921007124,-15.885138921007124,0,31.87,Skip
near_2026-01-05,near,NEAR,2026-01-05T00:00:00Z,1.7341014365495515,128788401.40686075,2227072713.739721,14,-4.206095986082126,3.08601855634969,0,16.72,Skip
near_2026-01-12,near,NEAR,2026-01-12T00:00:00Z,1.6974617803764804,108950189.51560785,2181034648.236126,14,-6.0421141534284795,3.6669880149367673,0,18.36,Skip
near_2026-01-19,near,NEAR,2026-01-19T00:00:00Z,1.5744274068859245,161056790.78055984,2023929245.053632,14,-15.589089888259867,2.3617717289509566,0,31.1,Skip
near_2026-01-26,near,NEAR,2026-01-26T00:00:00Z,1.4336371803361787,124286029.15600596,1843767950.2062042,14,-23.137377669535265,-5.556488491476308,0,42.09,Skip
near_2026-02-02,near,NEAR,2026-02-02T00:00:00Z,1.1728098351895928,172286406.98107702,1509027903.5721247,14,-37.12130191371447,-30.662764211898075,1,65.0,Invest
near_2026-02-09,near,NEAR,2026-02-09T00:00:00Z,1.0386945946062054,88100232.04232983,1337084546.615803,14,-44.31171886656098,-38.9927906498196,1,73.85,Invest
near_2026-02-16,near,NEAR,2026-02-16T00:00:00Z,1.0546847665722143,150842168.4476993,1358295974.897991,14,-39.80824409754494,-39.11847303618073,1,68.79,Invest
near_2026-02-23,near,NEAR,2026-02-23T00:00:00Z,0.9844278252980316,82694694.07986164,1268403915.605551,14,-34.85048325242148,-34.85048325242148,1,60.85,Invest
