snapshot_id,coingecko_id,token_symbol,decision_ts,price_usd_t,volume_24h_usd,market_cap_usd,market_cap_rank,category,primary_exchange,hist_prices_30d,ath_change_percentage,price_change_percentage_30d,research_notes,news_score,price_usd_t90,return_90d,positive_90d_return
arbitrum_2026-06-01,arbitrum,ARB,2026-06-01T00:00:00Z,0.10348375958881542,35749422.43847047,647375927.3086725,15,Smart Contract Platform,fameex,"[0.1228298, 0.12177442, 0.11662382, 0.11560364, 0.11924061, 0.12734049, 0.12567577, 0.14176181, 0.14173617, 0.14304156, 0.14008049, 0.13571028, 0.13132926, 0.13050632, 0.12391088, 0.11858575, 0.11572387, 0.11643392, 0.11245802, 0.10885385, 0.11159996, 0.10781107, 0.10845759, 0.10470922, 0.1071356, 0.10752261, 0.10620851, 0.10431002, 0.10310681, 0.10334033]",-27.65476151590216,-15.750281377614684,NULL,-999,0.08764903701675572,-0.1530164987721525,0
arbitrum_2026-06-08,arbitrum,ARB,2026-06-08T00:00:00Z,0.0829539804958359,68575287.8995891,518945294.032799,15,Smart Contract Platform,fameex,"[0.14176181, 0.14173617, 0.14304156, 0.14008049, 0.13571028, 0.13132926, 0.13050632, 0.12391088, 0.11858575, 0.11572387, 0.11643392, 0.11245802, 0.10885385, 0.11159996, 0.10781107, 0.10845759, 0.10470922, 0.1071356, 0.10752261, 0.10620851, 0.10431002, 0.10310681, 0.10334033, 0.10348376, 0.10220404, 0.09275657, 0.09298777, 0.08915833, 0.08024733, 0.07990085]",-42.007078926951976,-41.48355005609036,NULL,-999,0.17764357253493449,1.141471349212131,1
aave_2025-10-20,aave,AAVE,2025-10-20T00:00:00Z,222.5529762409606,327418729.88588023,3395794743.502471,12,Decentralized Finance (DeFi),coinup,"[298.68637943, 296.97496546, 294.43680898, 270.38198862, 274.87855878, 278.35295838, 261.55652622, 270.80122456, 266.61799559, 275.16640135, 276.92972581, 274.49876411, 286.53129616, 288.92524033, 290.91234839, 283.19517323, 285.67631826, 297.59709613, 276.53112544, 285.60378644, 273.70792351, 225.37528265, 234.46289867, 251.23562314, 261.28426143, 255.40252534, 242.49240244, 223.10811701, 206.43192495, 214.92269504]",-25.489412452271132,-25.489412452271132,NULL,-999,173.80123120960576,-0.21905681000001898,0
aave_2025-10-27,aave,AAVE,2025-10-27T00:00:00Z,240.7110935619958,252271140.9280543,3674158232.593499,12,Decentralized Finance (DeFi),coinup,"[270.80122456, 266.61799559, 275.16640135, 276.92972581, 274.49876411, 286.53129616, 288.92524033, 290.91234839, 283.19517323, 285.67631826, 297.59709613, 276.53112544, 285.60378644, 273.70792351, 225.37528265, 234.46289867, 251.23562314, 261.28426143, 255.40252534, 242.49240244, 223.10811701, 206.43192495, 214.92269504, 222.55297624, 229.05062486, 218.82927357, 216.74728335, 224.65887498, 228.99929155, 226.30131088]",-19.115106736944508,-11.111519545244208,NULL,-999,162.10477524978316,-0.3265587686425735,0
aave_2025-11-03,aave,AAVE,2025-11-03T00:00:00Z,231.04733608521937,292904545.57644933,3520683528.01783,12,Decentralized Finance (DeFi),coinup,"[290.91234839, 283.19517323, 285.67631826, 297.59709613, 276.53112544, 285.60378644, 273.70792351, 225.37528265, 234.46289867, 251.23562314, 261.28426143, 255.40252534, 242.49240244, 223.10811701, 206.43192495, 214.92269504, 222.55297624, 229.05062486, 218.82927357, 216.74728335, 224.65887498, 228.99929155, 226.30131088, 240.71109356, 235.16332368, 228.48951338, 227.60199668, 214.99544986, 228.62395733, 222.89978773]",-22.36236875741221,-20.578367552028165,NULL,-999,131.40497412766274,-0.4312638424915862,0
aave_2025-11-10,aave,AAVE,2025-11-10T00:00:00Z,212.17882461006272,298095507.4573827,3238943141.7141805,13,Decentralized Finance (DeFi),coinup,"[225.37528265, 234.46289867, 251.23562314, 261.28426143, 255.40252534, 242.49240244, 223.10811701, 206.43192495, 214.92269504, 222.55297624, 229.05062486, 218.82927357, 216.74728335, 224.65887498, 228.99929155, 226.30131088, 240.71109356, 235.16332368, 228.48951338, 227.60199668, 214.99544986, 228.62395733, 222.89978773, 231.04733609, 199.43556951, 188.49848042, 201.87561499, 197.00054869, 208.53027054, 202.49512225]",-18.793874745200444,-5.855326230526536,NULL,-999,117.06540101157833,-0.4482701031701991,0
aave_2025-11-17,aave,AAVE,2025-11-17T00:00:00Z,172.96001764165837,321678816.0371583,2627742653.8050447,13,Decentralized Finance (DeFi),coinup,"[206.43192495, 214.92269504, 222.55297624, 229.05062486, 218.82927357, 216.74728335, 224.65887498, 228.99929155, 226.30131088, 240.71109356, 235.16332368, 228.48951338, 227.60199668, 214.99544986, 228.62395733, 222.89978773, 231.04733609, 199.43556951, 188.49848042, 201.87561499, 197.00054869, 208.53027054, 202.49512225, 212.17882461, 228.33787737, 207.5002887, 204.83244936, 198.70001158, 173.88884898, 178.33101762]",-28.146220815073463,-16.214501373012535,NULL,-999,131.33599956973148,-0.24065687919947065,0
aave_2025-11-24,aave,AAVE,2025-11-24T00:00:00Z,167.00559363515848,267919632.50300404,2533037692.5586863,12,Decentralized Finance (DeFi),coinup,"[228.99929155, 226.30131088, 240.71109356, 235.16332368, 228.48951338, 227.60199668, 214.99544986, 228.62395733, 222.89978773, 231.04733609, 199.43556951, 188.49848042, 201.87561499, 197.00054869, 208.53027054, 202.49512225, 212.17882461, 228.33787737, 207.5002887, 204.83244936, 198.70001158, 173.88884898, 178.33101762, 172.96001764, 168.78596097, 178.10577642, 174.22067227, 164.6447421, 157.68145176, 161.11953484]",-30.61990157418909,-27.07156755508717,NULL,-999,125.401184077472,-0.24911985671914527,0
aave_2025-12-01,aave,AAVE,2025-12-01T00:00:00Z,177.8030283011269,232937668.46494657,2695423784.3131447,12,Decentralized Finance (DeFi),coinup,"[228.62395733, 222.89978773, 231.04733609, 199.43556951, 188.49848042, 201.87561499, 197.00054869, 208.53027054, 202.49512225, 212.17882461, 228.33787737, 207.5002887, 204.83244936, 198.70001158, 173.88884898, 178.33101762, 172.96001764, 168.78596097, 178.10577642, 174.22067227, 164.6447421, 157.68145176, 161.11953484, 167.00559364, 178.57875648, 178.86978651, 185.80678529, 185.9226224, 185.47104361, 182.30618814]",-23.044761600044538,-22.229047920468226,NULL,-999,117.00205673898932,-0.3419568954650488,0
aave_2025-12-08,aave,AAVE,2025-12-08T00:00:00Z,187.125990168289,302577869.01292676,2835443798.5674787,12,Decentralized Finance (DeFi),coinup,"[208.53027054, 202.49512225, 212.17882461, 228.33787737, 207.5002887, 204.83244936, 198.70001158, 173.88884898, 178.33101762, 172.96001764, 168.78596097, 178.10577642, 174.22067227, 164.6447421, 157.68145176, 161.11953484, 167.00559364, 178.57875648, 178.86978651, 185.80678529, 185.9226224, 185.47104361, 182.30618814, 177.8030283, 171.40877145, 190.02008794, 198.14653364, 190.47230587, 183.65531885, 187.36345366]",-18.04864251127197,-10.26435169913793,NULL,-999,116.50882226375073,-0.37737765791395284,0
aave_2025-12-15,aave,AAVE,2025-12-15T00:00:00Z,188.56559126033687,259205804.77386385,2860284528.5322623,12,Decentralized Finance (DeFi),coinup,"[173.88884898, 178.33101762, 172.96001764, 168.78596097, 178.10577642, 174.22067227, 164.6447421, 157.68145176, 161.11953484, 167.00559364, 178.57875648, 178.86978651, 185.80678529, 185.9226224, 185.47104361, 182.30618814, 177.8030283, 171.40877145, 190.02008794, 198.14653364, 190.47230587, 183.65531885, 187.36345366, 187.12599017, 191.60373901, 202.62910245, 196.95586681, 202.75329843, 191.44633322, 197.62415149]",-6.997522250576482,8.440301014737116,NULL,-999,116.77302666842905,-0.38072993122477883,0
aave_2025-12-22,aave,AAVE,2025-12-22T00:00:00Z,165.03342416837077,375010108.248415,2507342908.2048144,12,Decentralized Finance (DeFi),coinup,"[157.68145176, 161.11953484, 167.00559364, 178.57875648, 178.86978651, 185.80678529, 185.9226224, 185.47104361, 182.30618814, 177.8030283, 171.40877145, 190.02008794, 198.14653364, 190.47230587, 183.65531885, 187.36345366, 187.12599017, 191.60373901, 202.62910245, 196.95586681, 202.75329843, 191.44633322, 197.62415149, 188.56559126, 193.31363283, 185.95754111, 179.69105012, 173.55065069, 181.37730721, 179.89776596]",-18.603827683812934,4.66254738650802,NULL,-999,107.26450689279407,-0.350043741543165,0
aave_2025-12-29,aave,AAVE,2025-12-29T00:00:00Z,153.46645965560592,203993352.6606436,2331695295.0544944,12,Decentralized Finance (DeFi),coinup,"[185.47104361, 182.30618814, 177.8030283, 171.40877145, 190.02008794, 198.14653364, 190.47230587, 183.65531885, 187.36345366, 187.12599017, 191.60373901, 202.62910245, 196.95586681, 202.75329843, 191.44633322, 197.62415149, 188.56559126, 193.31363283, 185.95754111, 179.69105012, 173.55065069, 181.37730721, 179.89776596, 165.03342417, 150.12308653, 150.77710673, 148.4353198, 149.09238562, 154.1832156, 157.04114151]",-24.308772857196015,-17.255838610924712,NULL,-999,96.88713951343787,-0.3686754765121819,0
aave_2026-01-05,aave,AAVE,2026-01-05T00:00:00Z,164.78825399721688,164489688.98346525,2501720963.285847,13,Decentralized Finance (DeFi),coinup,"[183.65531885, 187.36345366, 187.12599017, 191.60373901, 202.62910245, 196.95586681, 202.75329843, 191.44633322, 197.62415149, 188.56559126, 193.31363283, 185.95754111, 179.69105012, 173.55065069, 181.37730721, 179.89776596, 165.03342417, 150.12308653, 150.77710673, 148.4353198, 149.09238562, 154.1832156, 157.04114151, 153.46645966, 149.25963346, 149.30108496, 145.97631748, 149.03818457, 165.55099143, 162.6064435]",-18.7247481191647,-10.273083825894657,NULL,-999,94.61175399012659,-0.42585862951297193,0
aave_2026-01-12,aave,AAVE,2026-01-12T00:00:00Z,171.7057667167596,174692829.55145013,2607260231.282839,12,Decentralized Finance (DeFi),coinup,"[191.44633322, 197.62415149, 188.56559126, 193.31363283, 185.95754111, 179.69105012, 173.55065069, 181.37730721, 179.89776596, 165.03342417, 150.12308653, 150.77710673, 148.4353198, 149.09238562, 154.1832156, 157.04114151, 153.46645966, 149.25963346, 149.30108496, 145.97631748, 149.03818457, 165.55099143, 162.6064435, 164.788254, 171.29099361, 175.82745565, 167.49850341, 164.34967105, 169.03228146, 170.41994946]",-13.114988516654869,-10.311279497624737,NULL,-999,94.64228915166937,-0.4488112370285833,0
aave_2026-01-19,aave,AAVE,2026-01-19T00:00:00Z,168.45894820220448,238417984.37434602,2557805660.850171,12,Decentralized Finance (DeFi),coinup,"[181.37730721, 179.89776596, 165.03342417, 150.12308653, 150.77710673, 148.4353198, 149.09238562, 154.1832156, 157.04114151, 153.46645966, 149.25963346, 149.30108496, 145.97631748, 149.03818457, 165.55099143, 162.6064435, 164.788254, 171.29099361, 175.82745565, 167.49850341, 164.34967105, 169.03228146, 170.41994946, 171.70576672, 167.21918932, 179.86774568, 180.58144991, 173.80341478, 178.52754598, 173.80123121]",-7.122367845697919,-7.122367845697919,NULL,-999,101.17101878184901,-0.39943220670942625,0
aave_2026-01-26,aave,AAVE,2026-01-26T00:00:00Z,150.8478424144644,267565407.5246319,2290705138.289545,12,Decentralized Finance (DeFi),coinup,"[154.1832156, 157.04114151, 153.46645966, 149.25963346, 149.30108496, 145.97631748, 149.03818457, 165.55099143, 162.6064435, 164.788254, 171.29099361, 175.82745565, 167.49850341, 164.34967105, 169.03228146, 170.41994946, 171.70576672, 167.21918932, 179.86774568, 180.58144991, 173.80341478, 178.52754598, 173.80123121, 168.4589482, 166.7300411, 157.72829824, 162.6074467, 159.889178, 159.73790369, 162.10477525]",-16.46548275509563,-2.16325309852754,NULL,-999,94.1232272986315,-0.37603862413874156,0
aave_2026-02-02,aave,AAVE,2026-02-02T00:00:00Z,127.33558313321451,318696501.1630881,1933875966.0939133,12,Decentralized Finance (DeFi),coinup,"[165.55099143, 162.6064435, 164.788254, 171.29099361, 175.82745565, 167.49850341, 164.34967105, 169.03228146, 170.41994946, 171.70576672, 167.21918932, 179.86774568, 180.58144991, 173.80341478, 178.52754598, 173.80123121, 168.4589482, 166.7300411, 157.72829824, 162.6074467, 159.889178, 159.73790369, 162.10477525, 150.84784241, 156.91256096, 161.42877302, 162.24621579, 149.90489926, 141.36529285, 131.40497413]",-29.48578982054093,-23.08376891236781,NULL,-999,93.25203411407958,-0.26766712163620276,0
aave_2026-02-09,aave,AAVE,2026-02-09T00:00:00Z,116.60858280024297,263400374.33172098,1771282330.5484388,12,Decentralized Finance (DeFi),coinup,"[169.03228146, 170.41994946, 171.70576672, 167.21918932, 179.86774568, 180.58144991, 173.80341478, 178.52754598, 173.80123121, 168.4589482, 166.7300411, 157.72829824, 162.6074467, 159.889178, 159.73790369, 162.10477525, 150.84784241, 156.91256096, 161.42877302, 162.24621579, 149.90489926, 141.36529285, 131.40497413, 127.33558313, 130.72740054, 127.46738627, 125.84901978, 102.79143061, 115.25429282, 117.06540101]",-35.4260457761991,-31.014015906329284,NULL,-999,95.75261036516471,-0.17885452283392989,0
aave_2026-02-16,aave,AAVE,2026-02-16T00:00:00Z,128.30926810623674,358698340.83131415,1949199705.7744565,12,Decentralized Finance (DeFi),coinup,"[178.52754598, 173.80123121, 168.4589482, 166.7300411, 157.72829824, 162.6074467, 159.889178, 159.73790369, 162.10477525, 150.84784241, 156.91256096, 161.42877302, 162.24621579, 149.90489926, 141.36529285, 131.40497413, 127.33558313, 130.72740054, 127.46738627, 125.84901978, 102.79143061, 115.25429282, 117.06540101, 116.6085828, 112.79344264, 109.43585434, 110.8104571, 117.40945498, 122.11164668, 131.33599957]",-28.1291481368786,-28.1291481368786,NULL,-999,90.02138326952533,-0.29840311149627974,0
aave_2026-02-23,aave,AAVE,2026-02-23T00:00:00Z,118.57551802067194,182346491.53692675,1801240762.5461092,12,Decentralized Finance (DeFi),coinup,"[159.73790369, 162.10477525, 150.84784241, 156.91256096, 161.42877302, 162.24621579, 149.90489926, 141.36529285, 131.40497413, 127.33558313, 130.72740054, 127.46738627, 125.84901978, 102.79143061, 115.25429282, 117.06540101, 116.6085828, 112.79344264, 109.43585434, 110.8104571, 117.40945498, 122.11164668, 131.33599957, 128.30926811, 129.50445826, 130.53018467, 126.02208227, 128.98654817, 118.30250917, 125.40118408]",-26.91631207565599,-25.76870280731751,NULL,-999,86.61130077997036,-0.269568438529858,0
aave_2026-03-02,aave,AAVE,2026-03-02T00:00:00Z,116.13224149381618,424325905.8959538,1764274406.917217,12,Decentralized Finance (DeFi),coinup,"[141.36529285, 131.40497413, 127.33558313, 130.72740054, 127.46738627, 125.84901978, 102.79143061, 115.25429282, 117.06540101, 116.6085828, 112.79344264, 109.43585434, 110.8104571, 117.40945498, 122.11164668, 131.33599957, 128.30926811, 129.50445826, 130.53018467, 126.02208227, 128.98654817, 118.30250917, 125.40118408, 118.57551802, 118.1587656, 118.54650478, 121.60151783, 118.07819032, 116.6612284, 117.00205674]",-17.84953777962007,-17.84953777962007,NULL,-999,82.78232011642115,-0.2871719425063439,0
aave_2026-03-09,aave,AAVE,2026-03-09T00:00:00Z,110.70998566600242,223625264.10236385,1680867884.426374,12,Decentralized Finance (DeFi),coinup,"[115.25429282, 117.06540101, 116.6085828, 112.79344264, 109.43585434, 110.8104571, 117.40945498, 122.11164668, 131.33599957, 128.30926811, 129.50445826, 130.53018467, 126.02208227, 128.98654817, 118.30250917, 125.40118408, 118.57551802, 118.1587656, 118.54650478, 121.60151783, 118.07819032, 116.6612284, 117.00205674, 116.13224149, 124.26389178, 113.51692113, 118.58257761, 120.16340317, 115.28095599, 116.50882226]",-15.704767901642914,-3.9428528402676855,NULL,-999,60.93207129202708,-0.44962443156797804,0
aave_2026-03-16,aave,AAVE,2026-03-16T00:00:00Z,119.67680999630868,394674130.22664714,1817065516.169666,12,Decentralized Finance (DeFi),coinup,"[122.11164668, 131.33599957, 128.30926811, 129.50445826, 130.53018467, 126.02208227, 128.98654817, 118.30250917, 125.40118408, 118.57551802, 118.1587656, 118.54650478, 121.60151783, 118.07819032, 116.6612284, 117.00205674, 116.13224149, 124.26389178, 113.51692113, 118.58257761, 120.16340317, 115.28095599, 116.50882226, 110.70998567, 110.74123922, 115.60317177, 110.42087084, 115.96504462, 114.99713671, 116.77302667]",-8.877375290567214,-1.99394304636078,NULL,-999,67.06858780570695,-0.4395857659660579,0
aave_2026-03-23,aave,AAVE,2026-03-23T00:00:00Z,110.99450349963693,250994267.53245106,1685458166.6472933,12,Decentralized Finance (DeFi),coinup,"[118.30250917, 125.40118408, 118.57551802, 118.1587656, 118.54650478, 121.60151783, 118.07819032, 116.6612284, 117.00205674, 116.13224149, 124.26389178, 113.51692113, 118.58257761, 120.16340317, 115.28095599, 116.50882226, 110.70998567, 110.74123922, 115.60317177, 110.42087084, 115.96504462, 114.99713671, 116.77302667, 119.67681, 123.95996777, 122.76481851, 118.48671507, 115.12492953, 111.49684435, 107.26450689]",-11.488472524258398,-6.177388559107877,NULL,-999,75.99412445214746,-0.31533434489036627,0
aave_2026-03-30,aave,AAVE,2026-03-30T00:00:00Z,95.58712731864807,123034834.96663776,1451540105.5583203,13,Decentralized Finance (DeFi),coinup,"[116.6612284, 117.00205674, 116.13224149, 124.26389178, 113.51692113, 118.58257761, 120.16340317, 115.28095599, 116.50882226, 110.70998567, 110.74123922, 115.60317177, 110.42087084, 115.96504462, 114.99713671, 116.77302667, 119.67681, 123.95996777, 122.76481851, 118.48671507, 115.12492953, 111.49684435, 107.26450689, 110.9945035, 113.34701404, 117.06205814, 116.41222948, 109.73582828, 98.56857326, 96.88713951]",-23.07731075276167,-18.064357256270902,NULL,-999,93.88898743543866,-0.01776536162184794,0
aave_2026-04-06,aave,AAVE,2026-04-06T00:00:00Z,94.87370590016386,183723658.7645237,1441060757.961314,14,Decentralized Finance (DeFi),coinup,"[115.28095599, 116.50882226, 110.70998567, 110.74123922, 115.60317177, 110.42087084, 115.96504462, 114.99713671, 116.77302667, 119.67681, 123.95996777, 122.76481851, 118.48671507, 115.12492953, 111.49684435, 107.26450689, 110.9945035, 113.34701404, 117.06205814, 116.41222948, 109.73582828, 98.56857326, 96.88713951, 95.58712732, 96.75914776, 97.99402674, 98.17324335, 94.46787218, 94.77207115, 94.61175399]",-23.464238008712968,-17.702186729929046,NULL,-999,88.56515465632599,-0.06649420072697898,0
aave_2026-04-13,aave,AAVE,2026-04-13T00:00:00Z,89.94853692112257,171365273.60092455,1364045292.4271731,14,Decentralized Finance (DeFi),coinup,"[114.99713671, 116.77302667, 119.67681, 123.95996777, 122.76481851, 118.48671507, 115.12492953, 111.49684435, 107.26450689, 110.9945035, 113.34701404, 117.06205814, 116.41222948, 109.73582828, 98.56857326, 96.88713951, 95.58712732, 96.75914776, 97.99402674, 98.17324335, 94.46787218, 94.77207115, 94.61175399, 94.8737059, 93.14233096, 96.19146945, 91.75824405, 90.59541343, 93.81034509, 94.64228915]",-27.43743118347355,-21.78193344983712,NULL,-999,98.08650576980592,0.09047360999122955,1
aave_2026-04-20,aave,AAVE,2026-04-20T00:00:00Z,90.33642420501086,719403715.1276923,1370718318.3989153,14,Decentralized Finance (DeFi),coinup,"[111.49684435, 107.26450689, 110.9945035, 113.34701404, 117.06205814, 116.41222948, 109.73582828, 98.56857326, 96.88713951, 95.58712732, 96.75914776, 97.99402674, 98.17324335, 94.46787218, 94.77207115, 94.61175399, 94.8737059, 93.14233096, 96.19146945, 91.75824405, 90.59541343, 93.81034509, 94.64228915, 89.94853692, 103.85670179, 100.37591053, 105.72803247, 115.45585014, 115.00994619, 101.17101878]",-22.83031270864634,-18.97849241332745,NULL,-999,89.9129364614221,-0.004687895799679653,0
aave_2026-04-27,aave,AAVE,2026-04-27T00:00:00Z,96.60549742841738,194308152.29230788,1466097643.1244705,14,Decentralized Finance (DeFi),coinup,"[98.56857326, 96.88713951, 95.58712732, 96.75914776, 97.99402674, 98.17324335, 94.46787218, 94.77207115, 94.61175399, 94.8737059, 93.14233096, 96.19146945, 91.75824405, 90.59541343, 93.81034509, 94.64228915, 89.94853692, 103.85670179, 100.37591053, 105.72803247, 115.45585014, 115.00994619, 101.17101878, 90.33642421, 90.68936301, 91.87316698, 94.06575723, 94.37772007, 94.38799995, 94.1232273]",-16.32689265116827,-1.991583898608107,NULL,-999,91.94827938580329,-0.04820862338672793,0
aave_2026-05-04,aave,AAVE,2026-05-04T00:00:00Z,92.35638759905221,191527912.73817453,1401814542.2294874,14,Decentralized Finance (DeFi),coinup,"[94.77207115, 94.61175399, 94.8737059, 93.14233096, 96.19146945, 91.75824405, 90.59541343, 93.81034509, 94.64228915, 89.94853692, 103.85670179, 100.37591053, 105.72803247, 115.45585014, 115.00994619, 101.17101878, 90.33642421, 90.68936301, 91.87316698, 94.06575723, 94.37772007, 94.38799995, 94.1232273, 96.60549743, 97.59268263, 96.49004962, 93.28657439, 92.82650504, 92.05633561, 93.25203411]",-20.007182410587944,-2.548940338714878,NULL,-999,90.56920676767379,-0.019350917438836324,0
aave_2026-05-11,aave,AAVE,2026-05-11T00:00:00Z,102.01348727922095,406116487.0680483,1517817916.474915,14,Decentralized Finance (DeFi),coinup,"[93.81034509, 94.64228915, 89.94853692, 103.85670179, 100.37591053, 105.72803247, 115.45585014, 115.00994619, 101.17101878, 90.33642421, 90.68936301, 91.87316698, 94.06575723, 94.37772007, 94.38799995, 94.1232273, 96.60549743, 97.59268263, 96.49004962, 93.28657439, 92.82650504, 92.05633561, 93.25203411, 92.3563876, 92.25105256, 93.5050502, 94.30724203, 92.43822503, 95.83521362, 95.75261037]",-11.642859885196799,8.744389740790304,NULL,-999,91.19198380519849,-0.10607914465665647,0
aave_2026-05-18,aave,AAVE,2026-05-18T00:00:00Z,89.16389931325526,164026762.79933015,1326711209.068426,14,Decentralized Finance (DeFi),coinup,"[115.00994619, 101.17101878, 90.33642421, 90.68936301, 91.87316698, 94.06575723, 94.37772007, 94.38799995, 94.1232273, 96.60549743, 97.59268263, 96.49004962, 93.28657439, 92.82650504, 92.05633561, 93.25203411, 92.3563876, 92.25105256, 93.5050502, 94.30724203, 92.43822503, 95.83521362, 95.75261037, 102.01348728, 101.07583168, 96.69117469, 96.38500927, 98.28571596, 92.84403624, 90.02138327]",-22.47287972203341,-22.47287972203341,NULL,-999,86.1325782078518,-0.03399717967418259,0
aave_2026-05-25,aave,AAVE,2026-05-25T00:00:00Z,85.54168730486207,136780840.64355463,1272839272.8846912,14,Decentralized Finance (DeFi),coinup,"[94.38799995, 94.1232273, 96.60549743, 97.59268263, 96.49004962, 93.28657439, 92.82650504, 92.05633561, 93.25203411, 92.3563876, 92.25105256, 93.5050502, 94.30724203, 92.43822503, 95.83521362, 95.75261037, 102.01348728, 101.07583168, 96.69117469, 96.38500927, 98.28571596, 92.84403624, 90.02138327, 89.16389931, 89.41020545, 87.41356919, 87.97754572, 88.01820196, 85.99917539, 86.61130078]",-16.146688456276326,-9.372285301744354,NULL,-999,126.57098136158443,0.4796409253712526,1
aave_2026-06-01,aave,AAVE,2026-06-01T00:00:00Z,82.05125463592765,121293155.26290119,1221179056.3101764,14,Decentralized Finance (DeFi),coinup,"[92.05633561, 93.25203411, 92.3563876, 92.25105256, 93.5050502, 94.30724203, 92.43822503, 95.83521362, 95.75261037, 102.01348728, 101.07583168, 96.69117469, 96.38500927, 98.28571596, 92.84403624, 90.02138327, 89.16389931, 89.41020545, 87.41356919, 87.97754572, 88.01820196, 85.99917539, 86.61130078, 85.5416873, 86.33412838, 85.74891717, 83.22156313, 80.7490703, 82.39308323, 82.78232012]",-19.568228844735703,-10.868432799377736,NULL,-999,126.76906677228531,0.544998517509288,1
aave_2026-06-08,aave,AAVE,2026-06-08T00:00:00Z,63.64395268465514,198959864.6054217,947371819.8731427,14,Decentralized Finance (DeFi),coinup,"[95.83521362, 95.75261037, 102.01348728, 101.07583168, 96.69117469, 96.38500927, 98.28571596, 92.84403624, 90.02138327, 89.16389931, 89.41020545, 87.41356919, 87.97754572, 88.01820196, 85.99917539, 86.61130078, 85.5416873, 86.33412838, 85.74891717, 83.22156313, 80.7490703, 82.39308323, 82.78232012, 82.05125464, 80.19032053, 73.53517785, 74.32524824, 71.26414752, 62.25558248, 60.93207129]",-37.61221738214342,-33.59022192012077,NULL,-999,134.42213792855452,1.1120960006144358,1
uniswap_2025-10-20,uniswap,UNI,2025-10-20T00:00:00Z,6.260536814199903,218787531.18324265,3760023751.336805,11,Decentralized Exchange (DEX),websea,"[9.16238969, 9.18901169, 9.05258798, 8.22958589, 8.0687308, 7.911956, 7.4921926, 7.62043558, 7.61906586, 7.75239678, 7.74266846, 7.6351321, 8.06820865, 8.35709282, 8.18525419, 8.0242742, 8.05591117, 8.3731734, 7.77028436, 8.07559579, 7.85975707, 5.81377351, 5.85791388, 6.6254712, 7.06082109, 6.82606097, 6.57719983, 6.27642525, 6.14105078, 6.02840275]",-31.86931273768706,-31.671354035398835,NULL,-999,5.349451534026775,-0.14552830008229334,0
uniswap_2025-10-27,uniswap,UNI,2025-10-27T00:00:00Z,6.659441461766934,239796786.03028503,4000712623.073277,11,Decentralized Exchange (DEX),websea,"[7.62043558, 7.61906586, 7.75239678, 7.74266846, 7.6351321, 8.06820865, 8.35709282, 8.18525419, 8.0242742, 8.05591117, 8.3731734, 7.77028436, 8.07559579, 7.85975707, 5.81377351, 5.85791388, 6.6254712, 7.06082109, 6.82606097, 6.57719983, 6.27642525, 6.14105078, 6.02840275, 6.26053681, 6.33980272, 6.25555965, 6.04021918, 6.31516943, 6.24952668, 6.24870413]",-20.46693475978293,-12.610750466646714,NULL,-999,5.218091783206421,-0.21643702205891657,0
uniswap_2025-11-03,uniswap,UNI,2025-11-03T00:00:00Z,5.866621155989886,160007241.8280795,3523360190.4103613,11,Decentralized Exchange (DEX),websea,"[8.18525419, 8.0242742, 8.05591117, 8.3731734, 7.77028436, 8.07559579, 7.85975707, 5.81377351, 5.85791388, 6.6254712, 7.06082109, 6.82606097, 6.57719983, 6.27642525, 6.14105078, 6.02840275, 6.26053681, 6.33980272, 6.25555965, 6.04021918, 6.31516943, 6.24952668, 6.24870413, 6.65944146, 6.51219566, 6.34422012, 6.29445497, 5.84096985, 5.74234343, 5.86124916]",-29.935510985754355,-28.326952128855332,NULL,-999,4.069430793561665,-0.30634164276881415,0
uniswap_2025-11-10,uniswap,UNI,2025-11-10T00:00:00Z,6.573186091628085,454325914.7246923,4136080239.7438,11,Decentralized Exchange (DEX),websea,"[5.81377351, 5.85791388, 6.6254712, 7.06082109, 6.82606097, 6.57719983, 6.27642525, 6.14105078, 6.02840275, 6.26053681, 6.33980272, 6.25555965, 6.04021918, 6.31516943, 6.24952668, 6.24870413, 6.65944146, 6.51219566, 6.34422012, 6.29445497, 5.84096985, 5.74234343, 5.86124916, 5.86662116, 5.19373916, 5.07768759, 5.35084718, 5.246355, 5.88787974, 5.99731465]",-6.906208043504258,13.06230081598423,NULL,-999,3.7414175472621474,-0.43080608169189216,0
uniswap_2025-11-17,uniswap,UNI,2025-11-17T00:00:00Z,7.177166256445104,827748947.656936,4524550098.761782,11,Decentralized Exchange (DEX),websea,"[6.14105078, 6.02840275, 6.26053681, 6.33980272, 6.25555965, 6.04021918, 6.31516943, 6.24952668, 6.24870413, 6.65944146, 6.51219566, 6.34422012, 6.29445497, 5.84096985, 5.74234343, 5.86124916, 5.86662116, 5.19373916, 5.07768759, 5.35084718, 5.246355, 5.88787974, 5.99731465, 6.57318609, 9.41159279, 8.24496955, 7.57195605, 7.74631322, 6.98153806, 7.33885326]",-23.741215585872265,16.871957436654526,NULL,-999,3.768503656513361,-0.4749315367845576,0
